xdata,ydata
0.0,0.6914339198292123
0.08347245409015025,0.7110710113545353
0.1669449081803005,0.48447677456449145
0.25041736227045075,0.15325880976254055
0.333889816360601,0.40352316124215565
0.41736227045075125,0.09391616024851676
0.5008347245409015,0.27442366888942604
0.5843071786310517,0.5813506553127608
0.667779632721202,1.153761090472943
0.7512520868113522,0.40779854080763756
0.8347245409015025,0.2963658269556272
0.9181969949916527,0.9619881326917988
1.001669449081803,1.6689083703182825
1.0851419031719534,1.5439230976658456
1.1686143572621035,1.0069722574913798
1.2520868113522536,0.6712398952862147
1.335559265442404,1.99132296349839
1.4190317195325544,1.0438404690998013
1.5025041736227045,1.0204241404466508
1.5859766277128546,0.5401700707366196
1.669449081803005,1.0231983320916074
1.7529215358931554,0.521751537505514
1.8363939899833055,0.6773631330759812
1.9198664440734556,0.36956965229614697
2.003338898163606,0.6851677946785888
2.0868113522537564,0.6414557598782257
2.1702838063439067,0.2566547960022788
2.2537562604340566,0.4320138617769559
2.337228714524207,1.3947569165172515
2.4207011686143574,1.2708540983503993
2.5041736227045073,0.5473236489919456
2.5876460767946576,2.334104470343409
2.671118530884808,0.284325132957528
2.7545909849749584,0.3715994625781918
2.8380634390651087,1.601588650121594
2.9215358931552586,1.338139779355505
3.005008347245409,1.5576729832120952
3.0884808013355594,0.3748238672701721
3.1719532554257093,3.4152101357197617
3.2554257095158596,0.29584514853278676
3.33889816360601,0.5296855945023259
3.4223706176961604,0.6040175726416867
3.5058430717863107,1.067475702374323
3.5893155258764606,0.8539720009481616
3.672787979966611,1.8307015685646517
3.7562604340567614,0.8391947719756911
3.8397328881469113,0.7817866513558956
3.9232053422370616,0.32344370444402326
4.006677796327212,0.9243193840285803
4.090150250417362,2.2408185875369226
4.173622704507513,0.41589893719361076
4.257095158597663,0.36780502436610496
4.340567612687813,0.6537339443888518
4.424040066777963,2.7333170676844767
4.507512520868113,0.9648541753929751
4.590984974958264,4.472639664900139
4.674457429048414,1.0616054048627395
4.757929883138564,3.9851803487700472
4.841402337228715,2.2702561570764255
4.924874791318865,0.5992140992930257
5.0083472454090145,0.2881561426621941
5.091819699499165,0.31192563047846067
5.175292153589315,1.0118277092519636
5.258764607679466,6.448058610364891
5.342237061769616,3.2657613073651817
5.425709515859766,0.8763837118901971
5.509181969949917,1.696040691075441
5.592654424040067,2.0305048419329927
5.676126878130217,0.32007952560788283
5.759599332220367,0.5260935281234027
5.843071786310517,1.0337674096084295
5.926544240400668,0.40168142934308787
6.010016694490818,2.1556649135987422
6.093489148580968,1.4026510149758569
6.176961602671119,1.7067600725119427
6.260434056761269,0.2958078268900362
6.3439065108514185,0.6450300691035943
6.427378964941569,0.4110423926054502
6.510851419031719,2.817088642764757
6.59432387312187,1.296242560672654
6.67779632721202,1.7388521075689354
6.76126878130217,0.801776945724166
6.844741235392321,0.9061259908172625
6.928213689482471,1.0522239909187137
7.011686143572621,0.5577068788475146
7.095158597662771,0.5335422672386003
7.178631051752921,2.603973595796269
7.262103505843072,0.6950183307852786
7.345575959933222,0.5992265307714003
7.429048414023372,1.8419470795013584
7.512520868113523,0.31232680715864236
7.595993322203673,1.1939836589021067
7.6794657762938225,1.168540995719468
7.762938230383973,0.7509532092077469
7.846410684474123,0.37058331859439303
7.929883138564274,0.642976137604104
8.013355592654424,1.1918858794107527
8.096828046744575,0.624117500543686
8.180300500834724,0.7234202085300135
8.263772954924875,0.6026546216526104
8.347245409015025,27.92766701190185
8.430717863105174,0.9674848253466697
8.514190317195325,0.6845311392000816
8.597662771285476,0.9929622050076744
8.681135225375627,1.5007641433519834
8.764607679465776,0.7592042318148063
8.848080133555927,4.420288094028519
8.931552587646078,5.904281136048509
9.015025041736227,0.3089365184912769
9.098497495826377,0.42761714638917836
9.181969949916528,12.181456443747395
9.265442404006677,0.5018886228024142
9.348914858096828,0.7116082162855525
9.432387312186979,0.25208875214497944
9.515859766277128,0.765623788014847
9.599332220367279,0.6479224305321909
9.68280467445743,16.2407933917308
9.766277128547578,1.1825688392061968
9.84974958263773,0.8458807057394836
9.93322203672788,0.7011016073231731
10.016694490818029,1.1052027402671716
10.10016694490818,0.6751559148027868
10.18363939899833,0.29262435188977126
10.267111853088482,0.5115792355029158
10.35058430717863,0.4668349840167621
10.434056761268781,1.6312190146318968
10.517529215358932,0.3999109791918054
10.601001669449081,0.5603555918508415
10.684474123539232,0.6242018089445561
10.767946577629383,0.9657234919757358
10.851419031719532,0.7169770598301116
10.934891485809683,3.0839024196056717
11.018363939899833,0.4052409455436738
11.101836393989982,0.9397405715606397
11.185308848080133,0.8562088491078406
11.268781302170284,0.41551302662452994
11.352253756260435,0.6144959488338031
11.435726210350584,0.5767609784648737
11.519198664440735,1.129515044539792
11.602671118530886,0.42372368195736404
11.686143572621035,1.2116334537881994
11.769616026711185,1.6682284197551633
11.853088480801336,0.8046233275725171
11.936560934891485,3.7080600057839486
12.020033388981636,1.5572762340116866
12.103505843071787,10.795832374913566
12.186978297161936,0.4976137181019949
12.270450751252087,0.9684805572451929
12.353923205342237,2.3410118912070725
12.437395659432386,0.3726592212035587
12.520868113522537,1.1153657637989913
12.604340567612688,0.4423023032073586
12.687813021702837,0.3561174742642987
12.771285475792988,0.8367022299130483
12.854757929883139,0.26611762952681
12.93823038397329,0.4170131534700921
13.021702838063439,0.8155469754482174
13.10517529215359,0.3937467312563041
13.18864774624374,0.36317460597023327
13.27212020033389,0.049488827293730275
13.35559265442404,0.7696642971707209
13.43906510851419,0.6118968211384608
13.52253756260434,0.4025803066694211
13.60601001669449,0.5171262927928987
13.689482470784641,0.31605000769924324
13.77295492487479,0.37047262101701994
13.856427378964941,0.43784205442952095
13.939899833055092,0.5623974069648833
14.023372287145243,0.47686310090259276
14.106844741235392,0.3890475827073349
14.190317195325543,0.5873751235832791
14.273789649415694,1.0372747580379298
14.357262103505843,0.6391370595702374
14.440734557595993,0.6421103305980024
14.524207011686144,0.6898516094886578
14.607679465776293,0.9336416806234775
14.691151919866444,0.9133094345857212
14.774624373956595,0.7014373116596961
14.858096828046744,0.5231519434424056
14.941569282136895,0.9409483253309465
15.025041736227045,0.866330640515133
15.108514190317194,0.8092841658928744
15.191986644407345,1.1518398818057365
15.275459098497496,0.6430633479339574
15.358931552587645,0.7538539787708785
15.442404006677796,1.4196920767115067
15.525876460767947,0.5111127396674562
15.609348914858098,1.2469186736350824
15.692821368948247,1.019104630434054
15.776293823038397,1.05634811799943
15.859766277128548,1.310321046606619
15.943238731218697,0.8169964713431476
16.026711185308848,1.651889719976659
16.110183639398997,1.2640160574080834
16.19365609348915,1.0020009478456595
16.2771285475793,1.1418576899189343
16.360601001669448,1.2050066854500487
16.4440734557596,1.4584989874664935
16.52754590984975,2.4932465272614617
16.6110183639399,1.2338099984590563
16.69449081803005,2.7744446525139552
16.7779632721202,4.600415229242221
16.86143572621035,4.963167121839508
16.9449081803005,0.9519050048886475
17.02838063439065,0.9194469124390753
17.1118530884808,1.4363536281789455
17.195325542570952,0.20993092438266397
17.2787979966611,1.1304539638390507
17.362270450751254,1.3672083366479453
17.445742904841403,0.679585953916309
17.529215358931552,1.2078502789411458
17.612687813021704,0.9447742229992067
17.696160267111853,0.5972231846934262
17.779632721202002,0.7166613122964004
17.863105175292155,1.50888980109061
17.946577629382304,1.7987350560369617
18.030050083472453,1.2013998089669027
18.113522537562606,1.1190025436374655
18.196994991652755,4.159233881648688
18.280467445742904,1.5325051368428149
18.363939899833056,1.2489802856817456
18.447412353923205,0.983587382854035
18.530884808013354,2.082083702295372
18.614357262103507,0.811776017902321
18.697829716193656,0.32532863312451815
18.781302170283805,6.540595181769369
18.864774624373958,0.5447917557637487
18.948247078464107,0.3302418156679741
19.031719532554256,1.4387423254818914
19.115191986644408,2.010137265203702
19.198664440734557,1.0392128842145039
19.282136894824706,0.9597284068086974
19.36560934891486,9.47233907338756
19.449081803005008,16.790805021877567
19.532554257095157,2.6473711324410276
19.61602671118531,3.058523764661307
19.69949916527546,1.064779689567829
19.782971619365608,1.756219983637033
19.86644407345576,0.6816487888666486
19.94991652754591,3.184836306256751
20.033388981636058,2.211815166981662
20.11686143572621,0.8607119863037759
20.20033388981636,1.148580541341481
20.283806343906512,4.804517396864825
20.36727879799666,7.782766155901234
20.45075125208681,2.8843717394207147
20.534223706176963,0.48884376265440327
20.617696160267112,14.253290013941834
20.70116861435726,2.430283951925385
20.784641068447414,1.2107843417565274
20.868113522537563,1.1154032595321461
20.95158597662771,2.811674695398156
21.035058430717864,3.565496440348676
21.118530884808013,2.9136584619733634
21.202003338898162,1.8039509327653516
21.285475792988315,2.150114387935578
21.368948247078464,1.644246793037397
21.452420701168613,1.4873841689563192
21.535893155258766,2.4226906210702834
21.619365609348915,5.343568849957923
21.702838063439064,1.811761869925198
21.786310517529216,1.9577254188426878
21.869782971619365,2.917985208096283
21.953255425709514,1.5066931900913838
22.036727879799667,1.1031727834133398
22.120200333889816,3.3007512442423756
22.203672787979965,2.308034894122593
22.287145242070117,0.8142387688448367
22.370617696160267,3.2038527215801866
22.454090150250416,2.572421290434834
22.537562604340568,1.6574883901378978
22.621035058430717,1.2336249693856822
22.70450751252087,1.1862311889300021
22.78797996661102,0.6253312449390998
22.871452420701168,0.56809872250845
22.95492487479132,3.6769326760984353
23.03839732888147,9.192546823802488
23.12186978297162,1.4386630774646918
23.20534223706177,2.903463411593329
23.28881469115192,1.8164419704948687
23.37228714524207,2.6053795048304087
23.45575959933222,0.6009747720936122
23.53923205342237,1.8822887825066468
23.62270450751252,2.5659167332237853
23.706176961602672,0.965407148258879
23.78964941569282,1.8624168641885825
23.87312186978297,1.6596543396309658
23.956594323873123,2.6035326067341247
24.040066777963272,1.952081208679147
24.12353923205342,2.8810766077999723
24.207011686143574,2.6526392214975885
24.290484140233723,1.8240526331826723
24.37395659432387,1.4418930098782876
24.457429048414024,1.2385841190603986
24.540901502504173,1.0184065008680294
24.624373956594322,4.42814896726766
24.707846410684475,2.113908536562735
24.791318864774624,2.0702165901579486
24.874791318864773,7.416167215445992
24.958263772954925,7.971732809814621
25.041736227045075,2.859639024747737
25.125208681135224,2.060837402828846
25.208681135225376,7.376710585121952
25.292153589315525,2.1091057769221773
25.375626043405674,1.9426155011799646
25.459098497495827,1.8378022289633134
25.542570951585976,3.5470352209415066
25.62604340567613,2.969742373868166
25.709515859766277,2.2947093474610956
25.792988313856426,4.676899327684771
