freq,E-signal,E-noise,N-signal,N-noise,Z-signal,Z-noise
1.4134275618374559,0.040321262752834645,0.008066440133078662,0.09837496407346967,0.005357954078400105,0.0709277440706957,0.021700576439226835
1.4723203769140165,0.05096874612157662,0.010003495982862643,0.05351372166538585,0.004332956071393716,0.020939435967708083,0.007379821688925658
1.5312131919905771,0.0549920583032985,0.00888316054886554,0.02827710144963918,0.002185661005114132,0.03743895838855819,0.010590659340771715
1.5901060070671378,0.038347444991194364,0.005389270388158717,0.03600608814550869,0.002593271160936886,0.03515478974475246,0.014225358601540047
1.6489988221436986,0.01725207019946157,0.001611154287123763,0.07153415867496603,0.0026935346744418106,0.02118886321435623,0.007323781868984598
1.7078916372202593,0.07294025749335419,0.0074928440553822685,0.03586101264892822,0.0021725702114733674,0.026514044276417428,0.010700909200898999
1.76678445229682,0.07615326140825922,0.010766780317948721,0.04907231609138444,0.007539745593702401,0.019294585787989278,0.016384286774191188
1.8256772673733805,0.05085430879478839,0.010749100286330441,0.042219515399001026,0.010164002998337567,0.03396099317327255,0.010708497244798483
1.8845700824499412,0.039362490218330895,0.011552915627411077,0.0350929591552007,0.006815626605602587,0.03045250472943204,0.009261894725226183
1.9434628975265018,0.06129795960635884,0.01595708137632766,0.042066848994884436,0.008121777353848976,0.02072786823712517,0.03339274280933838
2.0023557126030624,0.034163637683011394,0.01686310749585305,0.024536464104540103,0.017921538831440445,0.0073289813810918794,0.04375508144352065
2.061248527679623,0.06484212225763579,0.01346716235674415,0.026941364723697295,0.02180185850456451,0.05616470238433917,0.028704517511700455
2.1201413427561837,0.052901440416649834,0.010183899090618292,0.006378134728589342,0.01774356269558963,0.02461138916122832,0.022484173816803784
2.1790341578327443,0.025622279205250568,0.011308821946992278,0.009878358812101473,0.01010185276922108,0.016426196458448162,0.029120147813743932
2.237926972909305,0.022454632868079877,0.008520557602678966,0.006027327333082039,0.0053079304648881356,0.025693189322044147,0.012836593119847172
2.2968197879858656,0.009826997150144946,0.002600748660431937,0.01523728982345674,0.002991344486576736,0.0055104572930624665,0.033203164011273004
2.3557126030624262,0.013463927561239295,0.0035955029186815852,0.02176281907799805,0.007625530402822922,0.002985594428167022,0.052771049804206695
2.4146054181389873,0.013611793401397329,0.004785766477715723,0.023982951590674043,0.01368720001868365,0.0010889878135316017,0.038577142778485486
2.473498233215548,0.013907681064742931,0.006630907005565385,0.016028389517236848,0.016675977357060223,0.014385978026295215,0.012049540834771107
2.5323910482921086,0.0280016384424617,0.010848577011570217,0.011981134756194093,0.012135449394285904,0.012105631901116066,0.027178369224344242
2.5912838633686692,0.009476201543372476,0.010830262434779804,0.036356759432235555,0.003904655924616859,0.020484199679549064,0.02803890407315185
2.65017667844523,0.016519478612468448,0.005442566888577808,0.009558295630392935,0.0016669533239542264,0.003592970908494252,0.026713617891587875
2.7090694935217905,0.03461489011885436,0.0066169761806303615,0.010665319156173192,0.0038916162125835563,0.013395054286231922,0.03154676200536898
2.767962308598351,0.041679807881434446,0.009861659473973728,0.01822422698554063,0.01387192071651858,0.010725721786781167,0.027356303410758943
2.8268551236749118,0.009107724567128763,0.007402398712272468,0.008627608391480331,0.024051594859387807,0.039260826004998306,0.027213177356009505
2.8857479387514724,0.014272534867488529,0.012924604355529954,0.018232888932787523,0.024218361070828896,0.02553487291688524,0.027574791958041862
2.944640753828033,0.010975888359946695,0.026152174540211535,0.02073336097712265,0.013397484413628886,0.012214057311512792,0.01837618558709647
3.0035335689045937,0.020848236743222434,0.034825783432630944,0.02632988479618173,0.004186118763647135,0.0261530680343291,0.018890389647349543
3.0624263839811543,0.031368303123780146,0.03703294092425345,0.018684054083594945,0.010086464729508074,0.017108527884379318,0.02273726252580826
3.121319199057715,0.017659626970612408,0.030219891491901997,0.006275955712740431,0.007907341913229258,0.013970302902536785,0.020629928195803737
3.1802120141342756,0.0019270275396653885,0.017672625776348365,0.009609926846565293,0.000950226079762787,0.023642541675577833,0.02013314339390621
3.239104829210836,0.014508798084596134,0.0059912810250859275,0.013019475599603267,0.007120081606742205,0.008102547175721585,0.014465098031209914
3.2979976442873973,0.020056689990167756,0.010740503078684143,0.010882018109387975,0.008672270258492144,0.0018594353204260748,0.0028202763904295247
3.356890459363958,0.025734168514030095,0.015277659501424156,0.009737025382727778,0.006696801322484196,0.01678812882317019,0.010646333205760665
3.4157832744405185,0.016900386121157077,0.015924486173429217,0.011197087971956673,0.003973420370942671,0.010849517725998743,0.010306486977356125
3.474676089517079,0.021147265662280545,0.012138076362279105,0.01709237883865927,0.00573526558370332,0.0019478177666745525,0.0022501582698986494
3.53356890459364,0.015485526084169624,0.006088726220114015,0.015483260677680298,0.0044199400086203525,0.022854681121172456,0.008940080107331886
3.5924617196702004,0.0031694546638261845,0.0014792725622063442,0.017934484932810225,0.0001415433249158321,0.024430568715837268,0.009479901407969556
3.651354534746761,0.018225241073420217,0.004776028926535741,0.017494991887973457,0.004205309019455316,0.0115187407378131,0.002845420430526378
3.7102473498233217,0.03504143763416668,0.00370223899549146,0.01648649870251477,0.004351684559615832,0.009290705160616804,0.012589831305712947
3.7691401648998824,0.004958463758133835,0.009594816356739111,0.016902569749781392,0.005310784988892499,0.017326068429678446,0.018623573650422293
3.828032979976443,0.013563344969436173,0.021577236233614513,0.010527573010367688,0.012666302116495658,0.002013630033443424,0.012086913098762654
3.8869257950530036,0.02596001825388239,0.03054745962722682,0.0074831841772847255,0.017494847587351935,0.015533785791206862,0.003538527288551049
3.9458186101295643,0.01973891843189408,0.03184374428524384,0.0029637895956577402,0.014470773471076706,0.019016977679481812,0.010636106753907398
4.004711425206125,0.008754720948958006,0.02205300881706216,0.006108876119697593,0.008741089848239016,0.012918344374457895,0.007525951200879584
4.063604240282686,0.0031828319503481436,0.012134000252448525,0.008813858980833568,0.005482768563182514,0.00633128965470681,0.004249054636508943
4.122497055359246,0.01720682764615069,0.012228360121564487,0.018127047259880374,0.003217507580909614,0.00881742602351796,0.009632404836667082
4.181389870435807,0.018629377809131546,0.01149332704929205,0.019655356155924664,0.002949737386596915,0.0056737888223052126,0.004026835188338559
4.240282685512367,0.03011774195237528,0.004066499340733264,0.005682496897306039,0.008774678236604166,0.009522656798594337,0.007575818895359547
4.2991755005889285,0.008121145102675472,0.008206111032481186,0.02601779447397482,0.013172146772065277,0.006559640156474013,0.013526329075720153
4.358068315665489,0.020514798622128717,0.016540721613059448,0.009565740952174755,0.010592533500494541,0.011830428925072745,0.013132283058577963
4.41696113074205,0.012039546353880711,0.017570547258094645,0.010022905903113053,0.002106040791937327,0.011967756336358396,0.016987115866576526
4.47585394581861,0.015733578607479707,0.01063676140228707,0.01747697763365045,0.007217275499179901,0.005275480903779157,0.022840039600879068
4.534746760895171,0.022436013166374287,0.005088486860502215,0.01202799183081081,0.008154739287040153,0.005518951297249143,0.01626118230353122
4.593639575971731,0.013493892869598146,0.014126105634041031,0.013300665454943267,0.006484943860246423,0.00874278427590519,0.010666319360034107
4.652532391048292,0.02371930225373296,0.013086420498498636,0.02330637375915088,0.02145810848553667,0.005142072798725341,0.015476702611632639
4.7114252061248525,0.013569875933516717,0.0038374090957787954,0.017130666499539118,0.03052849200356975,0.011060297169256841,0.015789649741028547
4.770318021201414,0.0073134156423948484,0.01098579608912095,0.015371902557610478,0.025808377435128586,0.009488195820659809,0.008881805274911543
4.829210836277975,0.0010333540248823572,0.021797471636504143,0.010822095100451084,0.014238685820195787,0.010185098320610599,0.006124375955597319
4.888103651354535,0.014472035600085309,0.024347858849294485,0.005091254728434664,0.006696799538828202,0.005015394509325153,0.01097959714390685
4.946996466431096,0.004725588208656929,0.017859956473208087,0.010343993291091407,0.00994794148867736,0.002005223028260369,0.01926848342681657
5.005889281507656,0.00023941323558536524,0.011027409282471602,0.0026295482576753565,0.009526804433214926,0.005013438281563308,0.02241811638185063
5.064782096584217,0.023551566146752596,0.009339832407324949,0.005121496483566423,0.012530411292061113,0.003945563215545823,0.017560048518769352
5.123674911660777,0.007381297608001677,0.005742188002082227,0.0005323858692001598,0.016650703852819394,0.002873873453121337,0.008135211020751354
5.1825677267373385,0.010816619093830967,0.006878082448756157,0.007391381167014086,0.014048003917785752,0.004204465012605736,0.0076567402948726
5.241460541813899,0.005075832037771771,0.0071807276664052734,0.001442244072097148,0.0050731484471577,0.0027657942107198316,0.00742017606927424
5.30035335689046,0.0015474945489386944,0.006209238584465072,0.0035573266788636276,0.008547211061791729,0.008785635573611061,0.0038000338665496775
5.35924617196702,0.0017896100606001888,0.011592462159484984,0.0022399992158606235,0.0153889003416934,0.006257630205512187,0.00349373064210298
5.418138987043581,0.010341319781814073,0.015467844454187843,0.01214920456412784,0.020439016171797896,0.010882500597927532,0.009285511415326913
5.477031802120141,0.004154651101818636,0.012857047454653303,0.006461614511625837,0.019979493060295055,0.0018520798432459975,0.015270550555356248
5.535924617196702,0.0019759717381742136,0.0070314023704012366,0.008206862839622076,0.01628059080285228,0.003098719698518609,0.018222753088822038
5.5948174322732624,0.0030397090759206793,0.004661375588029723,0.007400732380664045,0.013503656227040237,0.0039532002132145454,0.017745310182363142
5.6537102473498235,0.002490048760587034,0.0043332881675061646,0.002317610624680682,0.014115689045486919,0.004170602674549078,0.016757235647960732
5.712603062426385,0.011289754464397046,0.008273834741847787,0.004842500790044901,0.016108480038946677,0.0012930162561135888,0.013604327275369787
5.771495877502945,0.007551703746752017,0.011310870246274536,0.004478479356300897,0.018638651543796785,0.002621749164891486,0.005246456468826522
5.830388692579506,0.005893313761957923,0.009354447407664267,0.01354694987022981,0.018480956290451548,0.0042038419942694,0.002863469733451175
5.889281507656066,0.006920418044938045,0.003544607118920791,0.005766702095026076,0.012038734732941911,0.006292032362522042,0.004624281262026476
5.948174322732627,0.0085513171567185,0.002998477691261242,0.010443117392553571,0.005140432802947671,0.005802825689071191,0.006659717790791778
6.007067137809187,0.0051002586692320585,0.006937390193075186,0.00784424753841527,0.003591977518517483,0.0041699683282264,0.010117339169356419
6.065959952885748,0.003739497052356948,0.007753668730475596,0.0045155059639325765,0.007000940146900723,0.0033273641985131627,0.008133539748386782
6.124852767962309,0.005717361746722974,0.006920084402938099,0.004291135596601035,0.005437039700453661,0.0039561544816622855,0.003151758607960109
6.18374558303887,0.004803886174175947,0.003933397430590549,0.0045564821046025225,0.0012818006415339425,0.005377590514619409,0.00484177630582094
6.24263839811543,0.004752516929024683,0.0002640953453158859,0.0011974832050708278,0.005075701970837803,0.0012385699306700082,0.004115904359987164
6.301531213191991,0.010784803001741658,0.00153338098001868,0.006553234015918481,0.007694581518581636,0.002876362202005879,0.004502039525721137
6.360424028268551,0.007584429825787254,0.0020110896423540876,0.004500058972999974,0.006778407345712115,0.0025173967998891717,0.008919445133600379
6.419316843345112,0.005918369224937056,0.0033928401790555953,0.005392273064441904,0.006917481813592183,0.002837716634722954,0.009797613634917868
6.478209658421672,0.0017890817298514233,0.006394092134267231,0.01135284074575884,0.00526088633995448,0.003344702591016314,0.009378062442754636
6.5371024734982335,0.002453267485518305,0.006814258905666197,0.006150880254418373,0.003013351339820107,0.0019117440778125883,0.013235962066122332
6.595995288574795,0.0024286376051848206,0.0034689345794291257,0.002020990937471578,0.005637002820322338,0.002529171241075465,0.014524159913535202
6.654888103651355,0.005605516339664079,0.001806299453716949,0.006934992226802525,0.010099271342760383,0.0026276585635084193,0.009973848060154647
6.713780918727916,0.006394196875444627,0.00196013958161582,0.00413215050121876,0.009435987213712185,0.0005982582406381265,0.005390248000104946
6.772673733804476,0.004413666220364153,0.0018899443079476378,0.004335607739251793,0.004029182355380476,0.0015838051195272021,0.0056247224055574535
6.831566548881037,0.001977970616736269,0.0032898491340839376,0.0007706293228488027,0.001744458017587393,0.003189354785820902,0.005961266209568673
6.890459363957597,0.006413586086703754,0.002866067063963972,0.0055575664972702865,0.002132035194433568,0.0009610659364882817,0.005925593793434437
6.949352179034158,0.0020196772567234824,0.0014039712541411464,0.0008857325829682793,0.005423028983676331,0.003722227897568759,0.00522225014662991
7.0082449941107186,0.007746310072029034,0.0007080826797497924,0.0028209927572760557,0.0036761496340666543,0.0027496957606172336,0.002808708357613557
7.06713780918728,0.0023331191262923475,0.003254610524557182,0.0034302582090541397,0.0015052514945664154,0.002888737141018677,0.0024585009396364287
7.12603062426384,0.004817755375967096,0.004495820592183978,0.00339554406476538,0.000528602997293053,0.00386391553844764,0.001659979916918037
7.184923439340401,0.002718472953309663,0.0011425843596013677,0.0013810595974834722,0.0016438507583509143,0.005215530924935561,0.0018456980747895116
7.243816254416961,0.003395692206362548,0.0023095899801228005,0.0014283810479112924,0.0014463072614128711,0.0014976787700736174,0.0027336964372174925
7.302709069493522,0.0032632850060072592,0.0040188272644640435,0.0036042235171050976,0.00044246050671822986,0.0015332341228080082,0.0025786338565055265
7.361601884570082,0.003343948252918086,0.006838066700526592,0.0034129184018254345,0.0003548401399725998,0.004111579622674085,0.0037281053791115345
7.420494699646643,0.0034511941696863052,0.007019417391198265,0.0044403205451615455,0.000751318588549972,0.0018057345147003134,0.0030328798391383973
7.479387514723204,0.004821863200367569,0.001836464835056722,0.0016225468798947349,0.0023053091718053006,0.0029562440124424934,0.0009615110201160291
7.538280329799765,0.007625357692239991,0.0022580929039993946,0.0003898713793125761,0.0013411577381501215,0.0026196077806626356,0.0008849589361678944
7.597173144876326,0.006177505614263049,0.0015953711107091991,0.002642302052137439,0.0024735356757208476,0.003088011573197066,0.002664910283721935
7.656065959952886,0.0018088965320588969,0.0017213104380657538,0.0031791110466594936,0.004570245078413535,0.00676106782250972,0.005458563070348857
7.714958775029447,0.0030680298552768536,0.003145664840104415,0.002468241651289492,0.005278630513815247,0.002725002193284561,0.006111803124831719
7.773851590106007,0.004613709711443312,0.0030484583301667585,0.002996348529422944,0.004850817892204013,0.002737778559571586,0.006442310178949801
7.832744405182568,0.003146934632182476,0.00010376379516780679,0.0021516275030742885,0.0004287162749499595,0.0030449936570478638,0.004792832251293354
7.8916372202591285,0.0035069913735628817,0.0009293375182808942,0.0016028554306990036,0.0015008243935198762,0.001062683961829692,0.001511168130855521
7.95053003533569,0.001972151725088504,0.003714246530000466,0.0013835328941616003,0.0017037583976108653,0.002683048677848542,0.0019080399090019965
8.00942285041225,0.003398284262016021,0.00308974321138693,0.0017897126807025737,0.002517604134959493,0.0026783556949280998,0.0033421521319347727
8.06831566548881,0.0020151027271732335,0.003132463416978709,0.0012787917153929684,0.002973257034415265,0.0015557669398288212,0.00297850739237686
8.127208480565372,0.001775780924015919,0.0018719937426630723,0.0017530322806031536,0.0022469529849825,0.0015773513875407988,0.0010882448865980302
8.186101295641931,0.0012360441526558313,0.0021066103553848813,0.0018399741886450836,0.00012185353436741081,0.0011914154677461586,0.0035732404746127546
8.244994110718492,0.0012876238038066112,0.0021167464999566573,0.0008813925515061336,0.001028905775972352,0.0034858722499141242,0.006030963971132992
8.303886925795053,0.0033132067750448763,0.0021649561486694604,0.002979166346925029,0.0004931958407977039,0.0019231688745057114,0.007264527012868117
8.362779740871614,0.002021978603960992,0.0024134517149310233,0.0029475647530994966,0.003235140442168717,0.004941311545904415,0.007102166415820327
8.421672555948174,0.0011511048134512803,0.00024192771425162441,0.00242011704070435,0.0038496685826562137,0.0007771769908285396,0.008117756582345398
8.480565371024735,0.0005916861804670664,0.001735170073581153,0.0008832616932941531,0.0014789175233297523,0.000763141158971777,0.006860980927692788
8.539458186101296,0.0026545095639559924,0.0017250810772651887,0.0011024685362541725,0.0011339239501185422,0.0019350675329411202,0.004715056986503878
8.598351001177857,0.0018730007983796691,0.0035031582805971984,0.0027043237780229328,0.0015662082205126905,0.0011527457314887636,0.003747024266783014
8.657243816254418,0.0026602213812874256,0.004874164339138479,0.0013687955847220994,0.0011339418889573973,0.004013768416587172,0.005377764079732473
8.716136631330977,0.0012734703518792409,0.005072692907062364,0.0015145525467318865,0.0019704553580161964,0.0018889509910598695,0.005775477116520191
8.775029446407538,0.002722282012847121,0.002400349378719476,0.0014544051242634953,0.0007189620226805711,0.0016964936812644855,0.004049286525999997
8.8339222614841,0.0006321262006633611,0.005376327781992017,0.0005807269560118154,0.0028544426406507035,0.0014249043235467454,0.00437908942509342
8.89281507656066,0.002551049908717957,0.001740640895200544,0.001817227283920157,0.001132347540702054,0.0039156736652360006,0.0028928219278833325
8.95170789163722,0.00353059440211443,0.004484546421243824,0.0017808868781536186,0.0002146055859831339,0.002210988646308468,0.0022955851582766597
9.010600706713781,0.0013882261901369153,0.001421399721457525,0.002345340773972095,0.0031697878195322275,0.0017452080867255612,0.00035433352718606295
9.069493521790342,0.001936142941955978,0.0023097079702505846,0.0006084166259176552,0.00247028144528194,0.0010706783645693517,0.001064612756864075
9.128386336866903,0.0018493345336762744,0.0027549403237415765,0.001429460566378576,0.001509011052350385,0.0023151041105106975,0.0012011438427121967
9.187279151943462,0.0016898356123439839,0.0013736223862199231,0.0026350728696683547,0.0015870040164386657,0.0026423711135747188,0.0022013459554196062
9.246171967020024,0.0036392473959426146,0.0013723560821593656,0.0024387044215356626,0.0014472661042422565,0.002413096209200984,0.002917668404619881
9.305064782096585,0.003562027515670264,0.005399775247681705,0.0020228242244580137,0.0011843180309422908,0.0017419490203590374,0.0014088815437219868
9.363957597173146,0.002128168436568329,0.004436056786395737,0.0008950060200361333,0.0004896621256623687,0.0023086099251116545,0.0004091283634148021
9.422850412249705,0.0038767204406274804,0.004020982414372078,0.0019075419941980707,0.0021305911957110076,0.0015900978257167367,0.0015869800945807954
9.481743227326266,0.003958931485291814,0.0024459787951081197,0.0019764837404657684,0.004229084846980657,0.002514360060171197,0.002499471403011133
9.540636042402827,0.002952681862150643,0.0030281471961233846,0.002165941394907966,0.0016792335466115221,0.0009845010342935678,0.0015658355974074245
9.599528857479388,0.0026697805296371853,0.00021647827668614593,0.002159210723835396,0.0008153052542845603,0.0017267152361646581,0.0012580370852642538
9.65842167255595,0.0023041026392903495,0.0030257516292575056,0.0023891482096523326,0.0018197830826407301,0.004254099017898221,0.0023825393185618483
9.717314487632509,0.001958441559703872,0.003697391702590787,0.0031502640292538652,0.002722210697464251,0.0033943364715556357,0.0018968028585334433
9.77620730270907,0.005656343166245625,0.001557266713194395,0.0025011705189856423,0.002789767220034548,0.0021377288364878423,0.0013813211570772835
9.83510011778563,0.0013062104012108045,0.00291568120699018,0.002273687661697767,0.0036167952401769897,0.002311499960764526,0.0025182114355274776
9.893992932862192,0.0012556166395107627,0.004755139097244886,0.0016840015187537414,0.003412581825556431,0.0019679236053098278,0.004351019790528208
9.952885747938751,0.0045231659134578345,0.0031054968523239195,0.0024409050694687152,0.0010540470554496468,0.0012651263150548347,0.002975085253419877
10.011778563015312,0.003172601321868608,0.006022843337404314,0.0007067261021823447,0.0025514385033594497,0.0016302503352097514,0.002409986398369861
10.070671378091873,0.0013543550766714097,0.004847345791396372,0.0003584414547981704,0.0022830897869924953,0.0023602301880987706,0.0006935491825053188
10.129564193168434,0.003263751075770649,0.006585743003134935,0.0005641197862564615,0.0021939524611006597,0.0015693544899548148,0.0018473172240901757
10.188457008244994,0.0002187556970393092,0.0033405727198027946,0.0011790977026270002,0.0026492959153095238,0.001003932406194538,0.001210415088969954
10.247349823321555,0.004123021418510541,0.0013369583224320204,0.0006954744490839639,0.0017415188306004398,0.0031933487193624727,0.0020260054706656054
10.306242638398116,0.003336422221181255,0.0010322147948640776,0.0013819603089400764,0.0030126158346519077,0.0030139261092140958,0.0013405870005054694
10.365135453474677,0.004069556625939211,0.0017262330355721737,0.000514032415223636,0.001997108381885286,0.0004878739665748016,0.0035240059728869544
10.424028268551238,0.0008259161464204674,0.0004913632455637515,0.002366985355467981,0.0006316481066355484,0.0012861152524306365,0.0022588856897837743
10.482921083627797,0.0028141780322053513,0.003735849264843581,0.0013592174517341531,0.0008435211914661102,0.0005757084576649902,0.0008612864401448403
10.541813898704358,0.001048691059649852,0.0034519869673596353,0.0002581579361530687,0.0013287393321493488,0.0008456056341893494,0.0011609622033477217
10.60070671378092,0.00417529046157288,0.001861491056609382,0.0019797898469101254,0.0013568832527276684,0.0021929087211233593,0.0015622026516819072
10.65959952885748,0.002943453399040602,0.002112989221299704,0.0022932398692818534,0.0010528040713481265,0.0025047319091705696,0.002225071277908227
10.71849234393404,0.003503323147998249,0.0010108612156924112,0.0007435638850925901,0.0017978094199474959,0.0036851758759437747,0.0011781900071026954
10.777385159010601,0.005161577246864813,0.00500677417976115,0.0024846161970413557,0.001460300772539731,0.00661212634945887,0.001823004869027341
10.836277974087162,0.002565460204385132,0.0037422541514940005,0.0023242444454573204,0.002523112145729991,0.001055426859159665,0.001993154453217248
10.895170789163723,0.002525153554238101,0.0037866166526662193,0.0018253431204976111,0.0001808394413141555,0.002398268528917397,0.0016213676108045511
10.954063604240282,0.00303599024605598,0.0032760998565560147,0.000986432454845184,0.0008663926269363064,0.0019646329083571196,0.0023409587689247557
11.012956419316843,0.0022360567737054675,0.0026401219200434737,0.0013974286579738926,0.00034326347075856316,0.0011822095908309855,0.0018882463243769974
11.071849234393405,0.0032617172972476717,0.0006199007146843317,0.00047334655588774727,0.002378755231702179,0.0021043224383136736,0.0018819241816440825
11.130742049469966,0.002987575345292897,0.0006180993049833956,0.0033240626159859554,0.0013125795438140608,0.0033524738882855032,0.0004223706076485275
11.189634864546525,0.0028222118171795318,0.0006993685372837346,0.002336154048485152,0.0024070078350357975,0.003351596876162357,0.0017504008536176109
11.248527679623086,0.004435875576990668,0.0010620957975294662,0.0009119539470590513,0.0016966529251639531,0.0024554646424058252,0.002632250885988941
11.307420494699647,0.0042280935007802155,0.002773507629607961,0.0009450808119543884,0.0024296877650320362,0.0021838486608737914,0.0020995193229503824
11.366313309776208,0.0010088657656510446,0.0021514118426766518,0.0019494027264979818,0.0010937369242773665,0.0015112020938002665,0.0019486273675457908
11.42520612485277,0.0007729846072611812,0.005059012460243036,0.0013228529236008369,0.0011071576079158534,0.0002570446749386322,0.0009659150112482518
11.484098939929329,0.002437170070716856,0.0018510351693465724,0.000731083302642791,0.002858357764482103,0.0009870500654587727,0.0014188483202674316
11.54299175500589,0.0014036908351876941,0.001003657086007843,0.0004641107527280163,0.0024240450503609534,0.0014015870368347006,0.0016408608555053337
11.60188457008245,0.0024557141539608292,0.0021098985524212817,0.0012382284573962776,0.0022465189771215407,0.0004767812816885829,0.0006237719689478475
11.660777385159012,0.0011958150160435578,0.0032846680808205743,0.0013883374845010676,0.0007914025914201004,0.0011516059717521247,0.002632992915445964
11.719670200235571,0.0009343451581712488,0.0009722787874734852,0.0011207089077354664,0.0019375290388640527,0.0001699400146312517,0.0017756290419529944
11.778563015312132,0.0020282522208817937,0.0005206839760809052,0.003021398311665709,0.0019066753562895986,0.0004140217686973055,0.0007938486304324381
11.837455830388693,0.0011774420709033159,0.0028124977617383596,0.003006960563214698,0.0006228871141063892,0.0006876854440046884,0.0008489978202382192
11.896348645465254,0.002319800245605005,0.0010538392344169362,0.0024679195745803757,0.002245974612688325,0.0010749582713772813,0.0022747562253222667
11.955241460541814,0.0011316988356440496,0.0016897064014146995,0.0027381877376184993,0.002054999138851951,0.0014550987687100183,0.0017785659357214094
12.014134275618375,0.0009933597293670772,0.001532143668819913,0.00204957132100071,0.0013939103380474218,0.0009639308065232829,0.0012948457468942118
12.073027090694936,0.0008528552813804725,0.002029533894866198,0.0014693877219817478,0.002063687017121429,0.00031846071447930917,0.0019312607007213659
12.131919905771497,0.0016784719834840437,0.0009353159694165809,0.001351830608318001,0.0018559086407853999,0.00019477756097884425,0.0006581622460468652
12.190812720848056,0.0018432277463777459,0.0012126135173106446,0.002324320719276326,0.0008975298994182575,0.0008097050577388789,0.0002019603450192316
12.249705535924617,0.0004933184541941474,0.0020984362221718603,0.0010281872197047013,0.0008654320733528155,0.001135158080005232,0.0011565967003463935
12.308598351001178,0.0017079808405057342,0.0004988042062981768,0.0006837187663079949,0.0009273745580016564,0.0012235686333114633,0.0003451006033661118
12.36749116607774,0.002119177718445785,0.0009140803579470996,0.0009709951941756392,0.0008786656381919739,0.0014736824773692431,0.0017044731821853785
12.4263839811543,0.0017354347131946371,0.001016313848286347,0.0010038970601997036,0.0009864567324774465,0.0010817651748141457,0.001200266399714499
12.48527679623086,0.0033541448924918026,0.0024702083926964155,0.0014219392186601675,0.0034313491003924437,0.0012861228076968614,0.001185250983009429
12.54416961130742,0.00027867344883844797,0.002961076823828432,0.0014912937107489804,0.0004710649754909038,0.00034710688251723195,0.00029669787816652887
12.603062426383982,0.00502469076814775,0.0029138015724145335,0.0033202572927746687,0.00027358219531812324,0.0011925360363896334,0.0005601372663821204
