freq E-signal N-signal Z-signal 
0.0 0.009036570399999992 0.013207308099999994 0.005065136299999999 
0.019615535504119264 0.002198232666493946 0.0020879542965977593 0.0030084161514009463 
0.03923107100823853 0.0015057131679368282 0.001627326698181472 0.003119629412037613 
0.05884660651235779 0.00018859987427159936 0.0007783542130912081 0.003083002283175986 
0.07846214201647705 0.0006929135190819608 0.0016447480985212844 0.00333207435276774 
0.09807767752059632 0.0008657172772018336 0.0012005500707698775 0.004051946053729034 
0.11769321302471558 0.0021340655938285515 0.002543066905094857 0.003572083326628248 
0.13730874852883485 0.0009454357499819193 0.0018217116909726768 0.003944908787624688 
0.1569242840329541 0.002327204222111774 0.0035985281247084885 0.002402042144982781 
0.17653981953707337 0.002693991743769864 0.0015120940255694399 0.004357646243678713 
0.19615535504119264 0.0025268685411612268 0.0019045130862433105 0.0027027844451102353 
0.2157708905453119 0.008508698032259182 0.006767019678185108 0.0046945267318939145 
0.23538642604943116 0.008126267117359308 0.00031732478994945086 0.0051094603837165894 
0.2550019615535504 0.005981723654316143 0.0026523253959998857 0.0049577473733403415 
0.2746174970576697 0.009114653728866136 0.0011427191989776182 0.0023878669304428007 
0.29423303256178895 0.0022842709896256654 0.004781741195389602 0.0030608400474333524 
0.3138485680659082 0.03605920473611391 0.007369482535923499 0.0036745561618468175 
0.3334641035700275 0.017894619675138234 0.01434814618106509 0.0053895186986063735 
0.35307963907414674 0.024993425075511864 0.011986379510308537 0.006840248517307709 
0.372695174578266 0.017904527922883363 0.009480045890443257 0.0088584856530992 
0.39231071008238527 0.011852302320905155 0.017759061650278973 0.0052188159589135405 
0.41192624558650454 0.028516028145349308 0.027428865163081132 0.0041244645124724226 
0.4315417810906238 0.01196413646660301 0.011521866772227397 0.007620268005404286 
0.45115731659474306 0.017916393964360466 0.012213837400170752 0.01761195232029337 
0.4707728520988623 0.014855339216633357 0.027102557799557322 0.00466681043990035 
0.4903883876029816 0.024238461087029668 0.004321126082983631 0.003103518365137717 
0.5100039231071009 0.020384187582308082 0.012924904946583864 0.0012601297713081094 
0.5296194586112202 0.036058339735349366 0.010017428606170664 0.017628600124713616 
0.5492349941153394 0.006072159551790274 0.01397997756940809 0.005207702144917686 
0.5688505296194586 0.022541166429904363 0.014120729480205253 0.010352466200938564 
0.5884660651235779 0.022949259246317504 0.026625348734041893 0.006730835260001213 
0.6080816006276972 0.024807307377458586 0.024337991571227208 0.013150447905977143 
0.6276971361318164 0.028935078880282836 0.02240908920725719 0.02722854229164917 
0.6473126716359356 0.03685086118001335 0.03077059487979722 0.02606709020859688 
0.666928207140055 0.033563003428436565 0.042308303550809646 0.010147295431095039 
0.6865437426441743 0.05692309556797253 0.0343394466252846 0.017600767775431254 
0.7061592781482935 0.03503278966151127 0.0651463641384821 0.006022354442304005 
0.7257748136524127 0.04246365133355171 0.10670669501194516 0.022167850464344222 
0.745390349156532 0.039323741950369674 0.063161488786986 0.02780131369356561 
0.7650058846606513 0.03291527661320269 0.021648371033584916 0.01063574720369651 
0.7846214201647705 0.0628068694620307 0.044009744695188105 0.006400660544561977 
0.8042369556688898 0.03938241536503633 0.04941379558535472 0.014703696202264563 
0.8238524911730091 0.03639464773305255 0.13771317453597667 0.009338022334638613 
0.8434680266771284 0.06285777481045117 0.04487650100868616 0.013671897206245311 
0.8630835621812476 0.07413867103107513 0.09820536121673117 0.04202362080899495 
0.8826990976853668 0.062107875897162386 0.02987984431672944 0.02992376825054997 
0.9023146331894861 0.058177827979601235 0.0354097220898188 0.03170487249786401 
0.9219301686936054 0.06395892820432632 0.026752151906103222 0.06479790206062322 
0.9415457041977247 0.06932693638894645 0.0686548367501801 0.04384710774786977 
0.9611612397018439 0.08048000988007614 0.030918375107971352 0.05122622618760206 
0.9807767752059632 0.04092732045860995 0.06635430426640848 0.012715817692935784 
