freq hvsr
0.0 3.8133287767002857 
0.0196155355041192 1.4093540503588187 
0.0392310710082385 1.5764149376656769 
0.0588466065123577 2.204140050163727 
0.078462142016477 1.965337411014959 
0.0980776775205963 1.7487297505218893 
0.1176932130247155 3.4713477036232696 
0.1373087485288348 2.057469690568374 
0.1569242840329541 1.829161864018122 
0.1765398195370733 1.8680959087131388 
0.1961553550411926 2.2360670002308254 
0.2157708905453119 1.9111705099125287 
0.2353864260494311 2.201364642756183 
0.2550019615535504 3.1958399796857075 
0.2746174970576697 2.6651140021279227 
0.2942330325617889 1.7348027943978748 
0.3138485680659082 2.021111984672341 
0.3334641035700275 2.3011183443110825 
0.3530796390741467 2.07683395836341 
0.372695174578266 2.0325132491714473 
0.3923107100823852 4.490115442576701 
0.4119262455865045 4.05266873619941 
0.4315417810906238 2.486327475863888 
0.451157316594743 2.2821729957183194 
0.4707728520988623 5.917923908979949 
0.4903883876029816 1.9164124546458545 
0.5100039231071009 2.524304464851326 
0.5296194586112202 2.3900145415453125 
0.5492349941153394 3.479631150747095 
0.5688505296194586 3.0660137591228636 
0.5884660651235779 2.3653961546028195 
0.6080816006276972 2.3282489772268256 
0.6276971361318164 2.30152648348995 
0.6473126716359356 2.5305353248994753 
0.666928207140055 2.5252424120113677 
0.6865437426441743 2.1471984230152983 
0.7061592781482935 2.3343973248325267 
0.7257748136524127 2.257445183769442 
0.745390349156532 2.1869666640651517 
0.7650058846606513 2.8175035668345023 
0.7846214201647705 2.7562378552328766 
0.8042369556688898 3.7066437321353347 
0.8238524911730091 3.027103013300093 
0.8434680266771284 2.8648967581384426 
0.8630835621812476 2.3803669331283412 
0.8826990976853668 2.7208757784563717 
0.902314633189486 1.9938965632118475 
0.9219301686936054 2.364840210152459 
0.9415457041977248 1.6377700271178712 
0.961161239701844 4.076205965405143 
0.9807767752059632 1.6134992822439345 
1.0003923107100825 4.881017316882276 
1.0200078462142017 1.9661954321632997 
1.039623381718321 0.6346248357651791 
1.0592389172224403 2.3720340561849937 
1.0788544527265596 3.390270683779453 
1.0984699882306788 1.6617931279817555 
1.118085523734798 1.4099575534245965 
1.1377010592389172 3.0412289814801423 
1.1573165947430366 2.6606047035738283 
1.1769321302471558 1.6488348461703604 
1.196547665751275 1.4859410626397056 
1.2161632012553945 1.9204291534126774 
1.2357787367595137 1.6121562600283732 
1.2553942722636329 1.6499353285543148 
1.275009807767752 2.685165424789268 
1.2946253432718713 2.69762278077564 
1.3142408787759907 1.2159816798989986 
1.33385641428011 1.279845935951892 
1.3534719497842291 1.9728718327386623 
1.3730874852883486 1.7675270832137011 
1.3927030207924678 1.3867268685426557 
1.412318556296587 1.007225171371027 
1.4319340918007062 1.317123178690551 
1.4515496273048254 1.4620024629767285 
1.4711651628089448 1.8839384218094195 
1.490780698313064 2.058881999451143 
1.5103962338171832 1.517312773974714 
1.530011769321303 2.1164359562650086 
1.549627304825422 2.206378470234103 
1.569242840329541 0.9573906457069701 
1.5888583758336603 1.0869078883868586 
1.6084739113377795 1.829197155913988 
1.628089446841899 1.8616082923809107 
1.647704982346018 1.8980094680705737 
1.6673205178501374 1.477284972550252 
1.6869360533542568 1.2858141577000701 
1.706551588858376 1.3593865169170538 
1.7261671243624952 2.355117660801345 
1.7457826598666144 2.0960024190967967 
1.7653981953707336 2.338343294164423 
1.785013730874853 1.3626589543114358 
1.8046292663789725 2.211806202177637 
1.8242448018830917 1.851988249665916 
1.843860337387211 0.8932780729711145 
1.86347587289133 1.3857234472720523 
1.8830914083954493 1.2360182395157349 
1.9027069438995683 1.6948439364109924 
1.922322479403688 0.8470322899686444 
1.9419380149078072 3.4532091924804136 
1.9615535504119264 2.31506721358059 
1.9811690859160456 1.9467083476646354 
2.000784621420165 4.556088095610669 
2.020400156924284 1.977279762767635 
2.0400156924284034 1.1069734381975957 
2.059631227932522 0.86190318559749 
2.079246763436642 1.4418155018687542 
2.098862298940761 1.4204370055526028 
2.1184778344448807 1.223146069836473 
2.138093369949 1.3747657629423276 
2.157708905453119 1.3085923858429676 
2.1773244409572383 1.0765834589980465 
2.196939976461357 1.065217594630548 
2.2165555119654767 0.6911364376060554 
2.236171047469596 1.3743714832503753 
2.255786582973715 1.2337446066865638 
2.2754021184778344 1.1612994440670836 
2.295017653981954 1.7215353512446658 
2.314633189486073 1.6561158305383445 
2.3342487249901924 1.6103977753544776 
2.353864260494312 1.7492112249842706 
2.373479795998431 1.5260585183573343 
2.39309533150255 1.0317569461673446 
2.4127108670066693 2.6767678370859262 
2.432326402510789 1.684255436998571 
2.451941938014908 3.681671478513056 
2.4715574735190278 1.9961084166321381 
2.4911730090231465 2.4149824863115232 
2.5107885445272657 1.406570912703061 
2.530404080031385 3.0645788606739774 
2.550019615535504 2.010321524776292 
2.569635151039624 1.5504800521372506 
2.5892506865437426 1.6864508317388887 
2.6088662220478622 0.7887436224752838 
2.628481757551981 1.2213106388974233 
2.6480972930561006 1.9613491655881474 
2.66771282856022 0.9868813442817832 
2.687328364064339 1.1327247986645896 
2.7069438995684583 3.83240805011503 
2.726559435072577 2.064056442177108 
2.746174970576697 2.1236782880717766 
2.7657905060808163 1.9323081716032195 
2.7854060415849355 1.9132578537165084 
2.8050215770890548 1.337476758116178 
2.824637112593174 1.5438708941198054 
2.844252648097293 1.2492336283859566 
2.8638681836014124 1.5838684889873484 
2.883483719105532 1.0015132467413934 
2.903099254609651 0.8450816911062655 
2.9227147901137704 1.8645868059902628 
2.9423303256178897 1.5549518909203763 
2.961945861122009 0.8002822018173696 
2.981561396626128 1.1818611870991842 
3.0011769321302477 1.7108013769120978 
3.0207924676343665 0.8623160000684281 
3.0404080031384857 2.181398899358164 
3.0600235386426053 1.9683703895460085 
3.079639074146725 1.4336127357577444 
3.099254609650844 1.7024805709552329 
3.118870145154963 1.3457640165242069 
3.138485680659082 1.2934795522933558 
3.1581012161632014 1.243630555529347 
3.1777167516673206 1.2637724809684465 
3.19733228717144 1.4669808946341765 
3.216947822675559 2.054801928945267 
3.2365633581796787 1.819926362269914 
3.256178893683798 1.9276454306795403 
3.275794429187917 2.46789635450389 
3.2954099646920363 3.4511695875047175 
3.3150255001961555 2.2051787869177613 
3.3346410357002747 2.1569658086191494 
3.354256571204394 1.1238353551627394 
3.3738721067085136 1.6098120563794105 
3.3934876422126328 1.9536683656684481 
3.413103177716752 0.944778935604016 
3.432718713220871 1.8138981803750087 
3.4523342487249904 1.2289505854223486 
3.4719497842291096 1.7134011158432096 
3.491565319733229 1.791592915810755 
3.511180855237348 0.845515584560376 
3.5307963907414672 2.610980015158795 
3.550411926245587 1.2655157715901753 
3.570027461749706 1.1911366188939305 
3.5896429972538253 1.1815398084634858 
3.609258532757945 1.0796848866637432 
3.628874068262064 1.4039013305776622 
3.648489603766183 3.9570437849620927 
3.668105139270302 1.3129588325945691 
3.687720674774422 4.199211341073202 
3.707336210278541 2.546527038736775 
3.72695174578266 1.3376705610288975 
3.7465672812867794 2.1231934581658614 
3.7661828167908986 1.1286136486411387 
3.785798352295018 1.3588751649202047 
3.805413887799137 1.9975511355448103 
3.825029423303256 2.2014927049507937 
3.844644958807376 1.5984658241415894 
3.864260494311495 1.6215656664519045 
3.8838760298156143 1.7457336930683385 
3.9034915653197335 1.5833239249068358 
3.9231071008238527 1.1005466368160686 
3.942722636327972 1.0569589171438714 
3.962338171832091 1.1986872970112858 
3.9819537073362095 0.7975324635019012 
4.00156924284033 0.8628875126216735 
4.021184778344449 0.8979894142974215 
4.040800313848568 2.7182569559418837 
4.060415849352688 1.5143887579749022 
4.080031384856807 1.1436805493251299 
4.099646920360926 2.19571863949195 
4.119262455865045 1.6790191957698757 
4.1388779913691645 2.178022286496245 
4.158493526873284 1.5402189660073338 
4.178109062377403 1.9758125212288065 
4.197724597881522 2.4348557650812577 
4.217340133385641 3.7684239632757275 
4.236955668889761 1.5717135431121774 
4.256571204393881 1.7337248468125859 
4.276186739898 1.508635438071244 
4.295802275402119 2.8645329456695254 
4.315417810906238 2.9781965529401946 
4.335033346410357 2.7504899714382534 
4.354648881914477 1.723146515706902 
4.374264417418596 2.019551075891629 
4.393879952922715 1.7920815987827905 
4.413495488426834 1.6944824467299202 
4.4331110239309535 1.831243330177494 
4.452726559435073 2.0308207902414335 
4.472342094939192 2.492137015375135 
4.491957630443311 1.7590384558331609 
4.51157316594743 3.319406154531739 
4.5311887014515495 2.413129953537755 
4.550804236955669 2.9477598909868004 
4.570419772459789 2.2055520878149046 
4.590035307963908 2.199092741852074 
4.609650843468027 1.8207067102727077 
4.629266378972146 1.3116892940429494 
4.648881914476266 2.1619665861995023 
4.668497449980385 1.9720397756047519 
4.688112985484504 1.4686919121924462 
4.707728520988623 1.3845861623311815 
4.727344056492743 3.255198905522144 
4.746959591996862 1.5323381747987366 
4.766575127500981 1.6303091479743064 
4.7861906630051 1.819541576094241 
4.805806198509219 1.2907011639647965 
4.8254217340133385 0.9461331443790383 
4.845037269517458 2.5315658763201703 
4.864652805021578 2.067498367339914 
4.884268340525697 1.8823761930208347 
